"","Id","source","SalePrice","ExterCond","ExterQual","Exterior1st","Exterior2nd","Fence","FireplaceQu","Fireplaces","Foundation","Functional","GarageArea","GarageFinish","GarageQual","GarageType","GarageYrBlt","GrLivArea","Bath"
"2284",2284,"test",NA,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",7,-0.969906233980826,1,3,"Detchd",1973,-0.558757564066136,1.5
"2285",2285,"test",NA,3,3,"Plywood","Brk Cmn",0,0,0,"CBlock",7,-0.714517466276644,1,3,"Attchd",1978,-0.880859457881774,2
"2286",2286,"test",NA,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",7,-0.524136748533528,1,3,"Detchd",1974,-1.01325716883667,1
"2287",2287,"test",NA,3,5,"VinylSd","VinylSd",0,4,1,"PConc",7,1.1939331432946,3,3,"Attchd",2007,0.622941408337245,2
"2288",2288,"test",NA,3,4,"CemntBd","CmentBd",0,4,1,"PConc",7,1.77900559294418,2,3,"Attchd",2006,0.38185900928505,2
"2289",2289,"test",NA,3,4,"VinylSd","VinylSd",0,5,1,"PConc",7,2.15976702843041,3,3,"Attchd",2007,1.22762349120587,2.5
"2290",2290,"test",NA,3,5,"CemntBd","CmentBd",0,4,1,"PConc",7,2.63339710671816,2,3,"Attchd",2007,2.28285300836875,2.5
"2291",2291,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.915327214890038,3,3,"BuiltIn",2006,2.07338797312668,2.5
"2292",2292,"test",NA,3,5,"VinylSd","VinylSd",0,4,2,"PConc",7,1.88116110002585,3,3,"Attchd",2005,1.07744101310778,2.5
"2293",2293,"test",NA,3,5,"VinylSd","VinylSd",0,5,2,"PConc",7,2.13190643558996,3,3,"Attchd",2007,2.07734014360295,2
"2294",2294,"test",NA,3,4,"MetalSd","MetalSd",0,5,1,"PConc",7,1.58398144306098,3,3,"BuiltIn",2005,2.48441370265829,2.5
"2295",2295,"test",NA,3,5,"CemntBd","CmentBd",0,4,1,"PConc",7,3.25561701348835,3,3,"Attchd",2007,1.55960581121217,2.5
"2296",2296,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.18464627901445,1,3,"Detchd",2007,1.28690604834985,2.5
"2297",2297,"test",NA,3,5,"VinylSd","VinylSd",0,4,2,"PConc",7,1.45396534313886,3,3,"BuiltIn",2007,1.18414961596694,2.5
"2298",2298,"test",NA,3,5,"MetalSd","MetalSd",0,4,1,"PConc",7,1.71864097512319,3,3,"Attchd",2006,0.595276215003387,2.5
"2299",2299,"test",NA,3,4,"VinylSd","VinylSd",0,5,1,"PConc",7,2.05761152134874,2,3,"BuiltIn",2004,2.87567857980857,2.5
"2300",2300,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.60255517162129,3,3,"Attchd",2003,1.74733390883478,2.5
"2301",2301,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.39824415745794,3,3,"Attchd",2007,0.62689357881351,2.5
"2302",2302,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,1.88116110002585,2,3,"Attchd",2005,0.223772190234431,2
"2303",2303,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.37668908664122,2,3,"Attchd",2005,0.435213310714634,2
"2304",2304,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,1.8718742357457,2,3,"BuiltIn",2006,0.646654431194838,2.5
"2305",2305,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.734233361427073,2,3,"Attchd",2005,-0.392766404062986,1.5
"2306",2306,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.734233361427073,2,3,"Attchd",2005,-0.392766404062986,1.5
"2307",2307,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.0597935345259258,2,3,"Attchd",2005,-0.274201289775021,2
"2308",2308,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.715659632866769,2,3,"Attchd",2006,0.105207075946466,2
"2309",2309,"test",NA,3,5,"MetalSd","MetalSd",0,4,1,"PConc",7,0.42312340804198,2,3,"Attchd",2005,0.150657036423519,2
"2310",2310,"test",NA,3,4,"MetalSd","MetalSd",0,4,1,"PConc",7,0.358115358080916,3,3,"Attchd",2006,-0.349292528824065,2
"2311",2311,"test",NA,3,4,"VinylSd","Wd Shng",0,4,1,"PConc",7,0.0237882439954425,2,3,"Attchd",2003,-0.189229624535313,2
"2312",2312,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"CBlock",7,0.460270865162588,1,3,"Attchd",2007,-0.00940586786523328,3
"2313",2313,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.338399462930487,3,3,"Attchd",2005,0.0696375416600765,2.5
"2314",2314,"test",NA,3,3,"VinylSd","VinylSd",0,0,0,"PConc",7,-0.087654127366382,3,3,"BuiltIn",2007,-0.0844971069142776,2
"2315",2315,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.152662177327446,2,3,"Attchd",2006,-0.011381953103366,2.5
"2316",2316,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.570571069934288,1,3,"BuiltIn",2007,0.484615441667953,2.5
"2317",2317,"test",NA,3,3,"VinylSd","VinylSd",0,0,0,"PConc",7,-0.394120648611399,3,3,"Attchd",2005,-0.3453403583478,2
"2318",2318,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,-0.152662177327446,3,3,"Attchd",2007,0.00640281403982868,2.5
"2319",2319,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,-0.338399462930487,3,3,"Attchd",2007,-0.0884492773905431,2.5
"2320",2320,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,-0.0505066702457738,2,3,"Attchd",2007,-0.479714154540827,2
"2321",2321,"test",NA,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.729589929286997,3,3,"Attchd",2003,0.174370059281112,2
"2322",2322,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.394120648611399,3,3,"Attchd",2007,-0.463905472635765,2
"2323",2323,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,-0.166592473747674,3,3,"Attchd",2004,-0.754390002641278,2
"2324",2324,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.338399462930487,3,3,"BuiltIn",2004,-0.250488266917428,2.5
"2325",2325,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.2838204438397,2,3,"Attchd",2006,0.0479006040406163,2.5
"2326",2326,"test",NA,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,-0.338399462930487,3,3,"BuiltIn",2003,-0.210966562154773,2.5
"2327",2327,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.180522770167902,3,3,"BuiltIn",2003,0.883784659770767,2.5
"2328",2328,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.175879338027826,3,3,"BuiltIn",2002,0.976660665963006,2.5
"2329",2329,"test",NA,3,3,"VinylSd","VinylSd",0,3,1,"PConc",7,-0.143375313047294,2,3,"Attchd",2000,0.373954668332519,2.5
"2330",2330,"test",NA,3,3,"VinylSd","VinylSd",0,3,1,"PConc",7,-0.0597935345259258,2,3,"Attchd",1999,0.283054747378413,2.5
"2331",2331,"test",NA,3,4,"VinylSd","VinylSd",0,3,2,"PConc",7,2.09940241060942,3,3,"Attchd",1998,2.07536405836481,2.5
"2332",2332,"test",NA,3,4,"MetalSd","MetalSd",0,3,1,"PConc",7,1.54683398594038,3,3,"Attchd",1998,3.11676097886077,2.5
"2333",2333,"test",NA,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,1.32394924321673,3,3,"Attchd",1998,2.13662270074693,2.5
"2334",2334,"test",NA,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.590286965084717,3,3,"BuiltIn",1998,1.74733390883478,2.5
"2335",2335,"test",NA,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.204882097458407,2,3,"Attchd",1992,1.38571031025648,2.5
"2336",2336,"test",NA,4,4,"VinylSd","VinylSd",0,3,1,"PConc",7,2.13654986773003,2,3,"Attchd",1996,2.04967495026909,2.5
"2337",2337,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.613504125785097,1,3,"Attchd",2007,-0.260368693108092,2
"2338",2338,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.76043186438387,1,3,"Attchd",2007,0.081494053088873,2
"2339",2339,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.0516488368358986,3,3,"Attchd",2006,0.065685371183811,2
"2340",2340,"test",NA,3,5,"CemntBd","CmentBd",0,4,1,"PConc",7,2.87485557800212,3,3,"Attchd",2007,0.919354194057157,2
"2341",2341,"test",NA,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.0330751082755945,1,3,"Attchd",2007,0.0538288597550146,4
"2342",2342,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.0516488368358986,2,3,"Attchd",2005,0.073589712136342,2
"2343",2343,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.92461407917019,2,3,"Attchd",2005,0.0103549845160942,2
"2344",2344,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.46955772944274,2,3,"Attchd",2006,0.941091131676617,2.5
"2345",2345,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,1.79293588936441,2,3,"BuiltIn",2006,0.650606601671104,2.5
"2346",2346,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.581000100804565,2,3,"Attchd",2007,-0.321627335490207,2
"2347",2347,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.474201161582816,2,3,"Attchd",2007,-0.327555591204605,2
"2348",2348,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.543852643683957,3,3,"Attchd",2007,0.575515362622059,2.5
"2349",2349,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"CBlock",7,0.409193111621752,1,3,"Attchd",2007,0.172393974042979,3
"2350",2350,"test",NA,3,4,"WdShing","Wd Shng",0,4,1,"PConc",7,1.890447964306,3,3,"Attchd",2007,0.749410863577741,2.5
"2351",2351,"test",NA,3,5,"CemntBd","CmentBd",0,4,1,"PConc",7,0.562426372244261,3,3,"Attchd",2007,0.164489633090448,2
"2352",2352,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.859606029209126,3,3,"Attchd",2006,0.364074242141855,2
"2353",2353,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",5,1.25894119325566,2,3,"BuiltIn",2004,1.86194685264648,2.5
"2354",2354,"test",NA,3,3,"VinylSd","VinylSd",0,0,0,"PConc",7,-2.19577231896089,0,0,"NoGarage",1894,-0.7919356221658,1.5
"2355",2355,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,-2.19577231896089,0,0,"NoGarage",1894,-0.706963956926092,1.5
"2356",2356,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.478844593722892,1,3,"Detchd",2004,-0.803792133594597,1
"2357",2357,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.432410272322132,2,3,"Attchd",2006,-0.0291667202465607,2
"2358",2358,"test",NA,3,4,"VinylSd","VinylSd",4,0,0,"PConc",7,0.0887962939565068,2,3,"Attchd",1993,0.630845749289776,2.5
"2359",2359,"test",NA,3,3,"Plywood","Plywood",3,3,2,"CBlock",7,-0.881681023319381,2,3,"Attchd",1980,-0.463905472635765,1.5
"2360",2360,"test",NA,3,3,"Plywood","Plywood",0,0,0,"CBlock",7,-0.765595219817481,1,3,"Detchd",1979,-1.19900918122115,1
"2361",2361,"test",NA,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",7,0.989622129131254,3,3,"Detchd",1991,-0.910500736453765,1.5
"2362",2362,"test",NA,3,4,"HdBoard","HdBoard",0,3,1,"PConc",7,0.42312340804198,2,3,"Attchd",1990,1.98051196693444,2.5
"2363",2363,"test",NA,3,3,"Plywood","Plywood",0,0,0,"CBlock",7,-0.19445306658813,2,3,"Attchd",1974,-0.916428992168163,1
"2364",2364,"test",NA,3,3,"CemntBd","CmentBd",0,3,1,"CBlock",7,0.320967900960308,2,3,"Attchd",1973,-0.880859457881774,1
"2365",2365,"test",NA,3,4,"MetalSd","MetalSd",0,4,1,"PConc",7,0.311681036680156,3,3,"Attchd",2004,-0.242583925964897,2
"2366",2366,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.0516488368358986,3,3,"Attchd",2006,-0.69115527502103,2
"2367",2367,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.0145013797152905,3,3,"Attchd",2006,0.126944013565926,2
"2368",2368,"test",NA,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.0319329416854697,2,3,"Attchd",2006,-0.293962142156349,2
"2369",2369,"test",NA,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.255959850999243,3,3,"Attchd",2007,0.0973027349939349,2.5
"2370",2370,"test",NA,3,3,"MetalSd","MetalSd",0,3,1,"PConc",7,-0.152662177327446,1,3,"Detchd",1999,0.000474558325430447,2.5
"2371",2371,"test",NA,3,4,"MetalSd","MetalSd",0,0,0,"PConc",7,-0.152662177327446,1,3,"Detchd",2000,0.142752695470988,2.5
"2372",2372,"test",NA,3,4,"CemntBd","CmentBd",0,0,0,"PConc",7,0.706372768586617,1,3,"Detchd",1999,-0.282105630727552,2
"2373",2373,"test",NA,3,4,"CemntBd","CmentBd",0,4,2,"PConc",7,0.367402222361068,1,3,"Detchd",2003,1.08139318358404,2.5
"2374",2374,"test",NA,4,4,"VinylSd","VinylSd",0,3,2,"PConc",7,2.93522019582311,2,4,"Attchd",1998,1.70188394835772,2.5
"2375",2375,"test",NA,3,4,"BrkFace","BrkFace",0,4,1,"PConc",7,0.0237882439954425,3,3,"Attchd",1994,-0.0133580383414988,1.5
"2376",2376,"test",NA,3,4,"VinylSd","MetalSd",0,3,1,"CBlock",7,0.339541629520612,2,4,"Attchd",1980,1.70188394835772,2.5
"2377",2377,"test",NA,3,4,"BrkFace","BrkFace",0,4,2,"CBlock",7,0.943187807730494,2,3,"Attchd",1981,1.96865545550564,2
"2378",2378,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-0.282678277249575,2,3,"Attchd",1968,-0.689179189782897,1.5
"2379",2379,"test",NA,3,3,"VinylSd","VinylSd",0,1,1,"CBlock",7,0.450984000882436,2,3,"Attchd",1970,1.79871212502623,2.5
"2380",2380,"test",NA,3,3,"HdBoard","HdBoard",0,0,0,"PConc",7,0.0330751082755945,1,3,"Attchd",1969,-0.82750515645219,1
"2381",2381,"test",NA,3,3,"HdBoard","HdBoard",0,0,0,"PConc",7,0.255959850999243,3,3,"Attchd",1968,-0.406599000729915,1.5
"2382",2382,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,3,1,"CBlock",7,0.195595233178255,2,3,"Attchd",1972,0.2158678492819,2
"2383",2383,"test",NA,3,3,"VinylSd","VinylSd",0,3,1,"PConc",7,-0.00407234884501362,2,3,"Attchd",1993,0.184250485471776,2
"2384",2384,"test",NA,3,4,"MetalSd","MetalSd",0,4,1,"PConc",7,0.0005710832950624,1,3,"Attchd",1993,1.13474748501363,2.5
"2385",2385,"test",NA,3,3,"HdBoard","HdBoard",3,2,1,"CBlock",7,0.0516488368358986,2,3,"Attchd",1966,-0.805768218832729,2
"2386",2386,"test",NA,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",7,-0.751664923397253,3,3,"Attchd",1963,-0.886787713596172,1
"2387",2387,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-0.765595219817481,2,3,"Attchd",1967,-0.778103025498871,1
"2388",2388,"test",NA,3,3,"HdBoard","HdBoard",0,0,0,"Slab",7,0.265246715279395,1,3,"CarPort",1964,-0.54690105263734,2
"2389",2389,"test",NA,3,3,"Wd Sdng","Wd Sdng",2,4,1,"CBlock",6,-0.356973191490791,1,3,"Detchd",1966,-0.843313838357252,1
"2390",2390,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,3,1,"CBlock",7,-0.152662177327446,2,3,"Attchd",1961,-0.620016206448251,1
"2391",2391,"test",NA,4,3,"VinylSd","VinylSd",4,2,1,"CBlock",7,1.4446784788587,3,3,"Detchd",1985,-1.06068321455185,1
"2392",2392,"test",NA,3,3,"CemntBd","CmentBd",0,0,0,"CBlock",7,-0.747021491257177,1,3,"Detchd",1965,-1.19900918122115,1
"2393",2393,"test",NA,3,3,"HdBoard","Plywood",3,3,1,"CBlock",7,-0.152662177327446,2,3,"Attchd",1966,-0.594327098352526,2
"2394",2394,"test",NA,3,3,"HdBoard","HdBoard",4,0,0,"CBlock",7,-0.152662177327446,2,3,"Attchd",1965,-0.906548565977499,2
"2395",2395,"test",NA,4,3,"MetalSd","MetalSd",3,4,1,"CBlock",7,0.30703760454008,2,3,"Attchd",1964,1.29085821882611,2.5
"2396",2396,"test",NA,3,3,"Wd Sdng","Plywood",3,3,1,"CBlock",7,-0.867750726899153,2,3,"Attchd",1964,-0.250488266917428,1
"2397",2397,"test",NA,4,3,"MetalSd","MetalSd",0,4,1,"CBlock",7,0.172378072477875,2,3,"Attchd",1959,0.298863429283475,1.5
"2398",2398,"test",NA,3,3,"Wd Sdng","HdBoard",3,0,0,"PConc",7,0.181664936758027,1,3,"Attchd",1975,-1.17134398788729,1
"2399",2399,"test",NA,2,2,"WdShing","Wd Shng",3,0,0,"CBlock",7,-2.19577231896089,0,0,"NoGarage",1894,-1.64955661551541,1
"2400",2400,"test",NA,3,3,"MetalSd","MetalSd",3,0,0,"CBlock",7,-2.19577231896089,0,0,"NoGarage",1894,-1.64165227456288,1
"2401",2401,"test",NA,3,3,"VinylSd","VinylSd",0,0,0,"CBlock",7,-0.765595219817481,1,3,"Detchd",1963,-1.36895251170056,1
"2402",2402,"test",NA,4,3,"HdBoard","HdBoard",3,0,0,"CBlock",7,-0.858463862619001,3,3,"Attchd",1955,-0.693131360259163,1
"2403",2403,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,1.48182593597931,1,3,"Detchd",1968,0.117063587375262,2
"2404",2404,"test",NA,3,3,"HdBoard","HdBoard",0,3,1,"CBlock",7,-0.189809634448054,3,3,"Basment",1966,-0.436240279301906,2
"2405",2405,"test",NA,3,3,"WdShing","Wd Shng",0,4,1,"CBlock",7,0.242029554579015,2,3,"Attchd",1961,-0.487618495493358,1
"2406",2406,"test",NA,3,3,"VinylSd","VinylSd",0,0,0,"CBlock",7,-0.733091194836949,2,3,"Attchd",1957,-1.11601360121957,1
"2407",2407,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,-0.765595219817481,1,3,"Detchd",1964,-0.973735464074013,1
"2408",2408,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,1.01748272197171,2,3,"2Types",1994,-0.884811628358039,1
"2409",2409,"test",NA,3,3,"HdBoard","HdBoard",0,4,1,"CBlock",7,-0.635579119895352,2,3,"Attchd",1960,-0.704987871687959,1
"2410",2410,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,3,3,"CBlock",7,-0.0412198059656218,1,3,"Attchd",1957,0.435213310714634,1
"2411",2411,"test",NA,3,3,"Wd Sdng","Wd Sdng",2,0,0,"CBlock",7,-0.765595219817481,1,3,"Attchd",1957,-1.14367879455343,1
"2412",2412,"test",NA,3,3,"VinylSd","VinylSd",0,3,1,"CBlock",7,-0.756308355537329,2,3,"Attchd",1955,-0.177373113106517,1
"2413",2413,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-0.635579119895352,2,3,"Attchd",1955,-0.562709734542402,1
"2414",2414,"test",NA,5,3,"VinylSd","MetalSd",0,0,0,"CBlock",7,-0.635579119895352,1,3,"Detchd",1962,-0.685227019306632,1.5
"2415",2415,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,0.0516488368358986,1,3,"Detchd",1958,0.117063587375262,2
"2416",2416,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,-0.291965141529727,1,3,"Detchd",1952,-1.09230057836198,1
"2417",2417,"test",NA,3,3,"Wd Sdng","Wd Sdng",3,0,0,"CBlock",7,-0.835246701918621,3,3,"Attchd",1953,-0.910500736453765,1
"2418",2418,"test",NA,4,3,"VinylSd","VinylSd",0,0,0,"CBlock",7,-1.02562741966174,1,3,"Detchd",1956,-1.13775053883903,1
"2419",2419,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"PConc",7,-0.561284205654136,1,3,"Detchd",2002,0.0775418826126075,1
"2420",2420,"test",NA,4,3,"MetalSd","MetalSd",2,3,2,"CBlock",7,-0.384833784331247,1,3,"Attchd",1955,-1.13775053883903,1
"2421",2421,"test",NA,3,3,"VinylSd","VinylSd",4,2,1,"CBlock",6,-0.895611319739609,3,3,"Attchd",1953,0.288983003092811,1
"2422",2422,"test",NA,3,3,"Wd Sdng","Wd Sdng",3,0,0,"CBlock",7,-0.245530820128967,1,3,"Detchd",1952,-1.13972662407716,1
"2423",2423,"test",NA,4,4,"VinylSd","VinylSd",0,0,0,"CBlock",7,-2.19577231896089,0,0,"NoGarage",1894,0.0854462235651385,2
"2424",2424,"test",NA,3,3,"MetalSd","MetalSd",2,4,1,"CBlock",7,-0.473058994992691,1,3,"Attchd",1953,0.449045907381564,1
"2425",2425,"test",NA,3,3,"Wd Sdng","MetalSd",0,0,0,"BrkTil",6,3.37634624913033,1,3,"BuiltIn",2007,3.13256966076583,3.5
"2426",2426,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",4,0.497418322283196,1,3,"Detchd",1978,-0.434264194063773,2
"2427",2427,"test",NA,4,3,"Wd Sdng","HdBoard",0,0,0,"CBlock",7,-2.19577231896089,0,0,"NoGarage",1894,0.065685371183811,1.5
"2428",2428,"test",NA,3,3,"Plywood","Plywood",3,3,2,"CBlock",7,-0.914185048299913,1,3,"BuiltIn",1963,0.296887344045342,2
"2429",2429,"test",NA,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",7,-1.08134860534265,1,3,"Attchd",1961,-1.21086569264994,1
"2430",2430,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,-0.858463862619001,1,3,"Attchd",1968,-1.08439623740945,1
"2431",2431,"test",NA,3,3,"WdShing","Wd Shng",0,3,1,"CBlock",5,-0.538067044953756,1,3,"Attchd",1950,-0.519235859303481,1.5
"2432",2432,"test",NA,3,3,"BrkFace","BrkFace",0,0,0,"CBlock",7,-0.867750726899153,2,3,"Attchd",1959,-0.910500736453765,1
"2433",2433,"test",NA,3,3,"BrkFace","BrkFace",0,3,1,"CBlock",7,-0.6262922556152,2,3,"Attchd",1958,-0.653609655496508,1
"2434",2434,"test",NA,3,3,"BrkFace","BrkFace",0,0,0,"CBlock",7,-0.691300305576264,2,3,"Attchd",1960,-0.51133151835095,1.5
"2435",2435,"test",NA,3,3,"BrkFace","BrkFace",3,3,2,"CBlock",7,-0.565927637794212,1,3,"Attchd",1965,-0.24456001120303,1
"2436",2436,"test",NA,3,3,"BrkFace","Wd Sdng",0,0,0,"Slab",7,-0.802742676938089,3,3,"Attchd",1961,-1.13775053883903,1
"2437",2437,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,-0.830603269778545,1,3,"Detchd",1962,-1.25829173836513,1
"2438",2438,"test",NA,3,3,"HdBoard","HdBoard",0,1,1,"CBlock",7,-0.858463862619001,2,3,"Attchd",1962,-1.11601360121957,1
"2439",2439,"test",NA,4,4,"MetalSd","MetalSd",0,0,0,"BrkTil",7,0.478844593722892,2,3,"Detchd",1981,-1.06858755550438,1
"2440",2440,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"BrkTil",7,0.478844593722892,1,3,"Detchd",1980,-0.404622915491782,1
"2441",2441,"test",NA,3,3,"AsbShng","AsbShng",3,4,1,"PConc",7,-1.34138080518691,1,3,"Detchd",1922,-0.946070270740154,1
"2442",2442,"test",NA,3,3,"MetalSd","MetalSd",0,4,1,"BrkTil",7,-1.35995453374721,1,2,"Detchd",1920,-1.05475495883746,1
"2443",2443,"test",NA,3,3,"VinylSd","VinylSd",0,4,2,"CBlock",7,-0.435911537872083,1,3,"Detchd",1940,-0.847266008833517,1
"2444",2444,"test",NA,3,3,"Stucco","Stucco",3,4,1,"BrkTil",7,0.478844593722892,1,3,"Detchd",2000,-0.645705314543977,1
"2445",2445,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"BrkTil",7,-1.02562741966174,1,2,"Detchd",1930,-0.710916127402358,1
"2446",2446,"test",NA,3,3,"MetalSd","MetalSd",3,0,0,"PConc",7,-0.607718527054896,1,3,"Detchd",1935,0.587371874050856,2.5
"2447",2447,"test",NA,4,4,"VinylSd","VinylSd",3,0,0,"BrkTil",7,1.59326830734114,1,3,"Detchd",1992,0.535993657859404,2.5
"2448",2448,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,4,1,"BrkTil",7,-0.459128698572463,1,3,"Detchd",1927,0.279102576902147,1.5
"2449",2449,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"BrkTil",7,0.0330751082755945,1,2,"Detchd",1920,-0.531092370732278,1
"2450",2450,"test",NA,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,-0.0226460774053177,1,3,"Detchd",1979,0.294911258807209,2
"2451",2451,"test",NA,4,3,"VinylSd","VinylSd",3,4,1,"BrkTil",7,-0.635579119895352,1,3,"Detchd",2004,-0.282105630727552,1.5
"2452",2452,"test",NA,4,3,"Wd Sdng","Wd Sdng",3,4,1,"PConc",7,0.478844593722892,1,3,"Attchd",1950,1.88368379026594,2
"2453",2453,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-0.658796280595732,1,2,"Attchd",1956,-1.05277887359932,1
"2454",2454,"test",NA,3,3,"Stucco","Wd Sdng",0,3,1,"Slab",4,-0.412694377171703,2,3,"Attchd",1957,-0.234679585012366,2
"2455",2455,"test",NA,4,3,"MetalSd","MetalSd",0,4,1,"PConc",4,-0.765595219817481,1,2,"Detchd",1969,-0.87097903169111,1
"2456",2456,"test",NA,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-0.765595219817481,1,3,"Detchd",1950,-0.129947067391331,1
"2457",2457,"test",NA,4,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-1.15564351958387,1,2,"Detchd",1939,-0.448096790730703,2
"2458",2458,"test",NA,3,3,"MetalSd","VinylSd",2,3,2,"CBlock",7,-1.1881475445644,1,3,"Attchd",1939,-0.531092370732278,1.5
"2459",2459,"test",NA,3,4,"AsbShng","AsbShng",3,0,0,"BrkTil",7,-1.08134860534265,1,3,"Detchd",1939,-1.21877003360247,1
"2460",2460,"test",NA,3,3,"VinylSd","VinylSd",0,4,1,"BrkTil",7,0.255959850999243,1,3,"Detchd",1968,-0.181325283582782,1.5
"2461",2461,"test",NA,4,3,"Wd Sdng","Wd Sdng",3,0,0,"BrkTil",7,-0.895611319739609,1,3,"Detchd",1939,-0.353244699300331,1
"2462",2462,"test",NA,3,3,"Wd Sdng","Wd Sdng",4,4,1,"BrkTil",7,-1.12778292674341,1,2,"Detchd",1930,-0.147731834534525,1
