"","Id","source","SalePrice","EnclosedPorch","ExterCond","ExterQual","Exterior1st","Exterior2nd","Fence","FireplaceQu","Fireplaces","Foundation","FullBath","Functional","GarageArea","GarageCars","GarageCond","GarageFinish","GarageQual","GarageType","GarageYrBlt","GrLivArea","HalfBath"
"2503",2503,"test",NA,0,2,2,"MetalSd","MetalSd",3,0,0,"BrkTil",2,7,280,1,3,1,2,"Detchd",1920,1362,0
"2504",2504,"test",NA,1012,3,3,"Wd Sdng","Wd Sdng",0,1,1,"CBlock",2,5,515,2,3,1,3,"Attchd",1984,1822,0
"2505",2505,"test",NA,0,4,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,499,2,3,2,3,"Attchd",1994,1958,1
"2506",2506,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,870,3,3,3,3,"Attchd",2007,1651,0
"2507",2507,"test",NA,0,3,4,"CemntBd","CmentBd",0,0,0,"PConc",2,7,894,3,3,3,3,"Attchd",2006,2140,1
"2508",2508,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,870,3,3,2,3,"Attchd",2007,1651,0
"2509",2509,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,796,3,3,2,3,"Attchd",2005,1546,0
"2510",2510,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,674,2,3,2,3,"Attchd",2005,1500,0
"2511",2511,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,524,2,3,2,3,"Attchd",2005,1270,0
"2512",2512,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,578,2,3,2,3,"Attchd",2005,1795,1
"2513",2513,"test",NA,0,3,4,"HdBoard","HdBoard",4,3,1,"PConc",2,7,619,2,3,2,3,"Attchd",1988,1873,1
"2514",2514,"test",NA,0,3,4,"Wd Sdng","Wd Sdng",0,2,2,"CBlock",0,7,529,2,3,3,3,"Attchd",1976,1743,1
"2515",2515,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"PConc",1,7,747,2,3,1,3,"Detchd",1995,1022,0
"2516",2516,"test",NA,0,4,3,"VinylSd","VinylSd",0,0,0,"PConc",2,7,497,2,3,2,3,"Attchd",1997,1308,1
"2517",2517,"test",NA,0,4,3,"VinylSd","VinylSd",0,0,0,"PConc",1,7,384,1,3,1,3,"Detchd",1995,990,0
"2518",2518,"test",NA,0,3,3,"VinylSd","VinylSd",4,0,0,"PConc",1,7,242,1,3,1,3,"Attchd",1996,1097,1
"2519",2519,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,597,2,3,2,3,"Attchd",1999,1873,1
"2520",2520,"test",NA,0,3,4,"VinylSd","VinylSd",0,2,1,"PConc",2,7,534,2,3,2,3,"Attchd",1998,1753,1
"2521",2521,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,517,2,3,2,3,"Attchd",2001,1690,1
"2522",2522,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,486,2,3,3,3,"Attchd",2000,1842,1
"2523",2523,"test",NA,0,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",1,7,440,2,3,1,3,"Attchd",1974,894,0
"2524",2524,"test",NA,0,4,3,"VinylSd","VinylSd",0,2,1,"CBlock",2,7,370,2,3,1,3,"Detchd",1979,1025,0
"2525",2525,"test",NA,0,3,3,"Plywood","VinylSd",3,2,1,"CBlock",2,7,576,2,3,1,3,"Detchd",1977,1009,0
"2526",2526,"test",NA,0,3,3,"CemntBd","CmentBd",3,0,0,"CBlock",1,7,748,2,3,1,3,"Detchd",1977,1040,1
"2527",2527,"test",NA,0,3,3,"HdBoard","HdBoard",3,0,0,"CBlock",1,7,308,1,3,2,3,"Attchd",1977,907,0
"2528",2528,"test",NA,0,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",1,7,440,2,3,1,3,"Attchd",1975,879,0
"2529",2529,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"CBlock",1,7,576,2,5,3,4,"Detchd",1977,864,0
"2530",2530,"test",NA,0,4,3,"Plywood","Plywood",0,0,0,"CBlock",1,7,728,2,3,1,3,"Detchd",1975,875,0
"2531",2531,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,583,2,3,2,3,"Attchd",2000,1673,0
"2532",2532,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,610,2,3,2,3,"Attchd",2003,1932,1
"2533",2533,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,542,2,3,3,3,"Attchd",2002,1729,1
"2534",2534,"test",NA,0,3,4,"HdBoard","HdBoard",0,3,1,"PConc",2,7,484,2,3,3,3,"Attchd",1994,1592,0
"2535",2535,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,560,2,3,3,3,"Attchd",2001,2439,1
"2536",2536,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,2,"PConc",2,5,608,2,3,2,3,"Attchd",1996,1992,1
"2537",2537,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",1,7,482,2,3,2,3,"Attchd",1999,1341,1
"2538",2538,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,552,2,3,2,3,"Attchd",2007,1476,1
"2539",2539,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,578,2,3,2,3,"Attchd",2005,1190,0
"2540",2540,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,437,2,3,3,3,"Attchd",2006,1330,0
"2541",2541,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,484,2,3,2,3,"Attchd",2006,1491,1
"2542",2542,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,400,2,3,3,3,"Attchd",2005,1536,1
"2543",2543,"test",NA,0,3,3,"HdBoard","HdBoard",0,2,1,"CBlock",1,7,384,1,3,1,3,"Attchd",1967,936,0
"2544",2544,"test",NA,0,4,3,"VinylSd","VinylSd",0,0,0,"CBlock",1,7,520,2,3,1,3,"Detchd",2002,1088,0
"2545",2545,"test",NA,43,4,3,"VinylSd","VinylSd",0,4,1,"CBlock",1,7,576,2,3,1,3,"Detchd",1975,1351,0
"2546",2546,"test",NA,0,3,3,"HdBoard","HdBoard",4,0,0,"CBlock",1,5,622,2,3,3,3,"Attchd",1960,1179,0
"2547",2547,"test",NA,0,2,3,"HdBoard","Plywood",0,2,1,"CBlock",1,7,528,2,2,1,3,"Detchd",1976,1044,0
"2548",2548,"test",NA,0,3,3,"Plywood","Plywood",0,0,0,"Slab",2,7,579,2,4,3,3,"Attchd",1979,2233,1
"2549",2549,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"PConc",2,7,489,2,3,3,3,"BuiltIn",2005,1408,1
"2550",2550,"test",NA,0,3,5,"CemntBd","CmentBd",0,4,2,"PConc",2,7,1154,3,3,3,3,"Attchd",2008,5095,1
"2551",2551,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"PConc",1,7,525,2,3,3,3,"Basment",2005,1072,0
"2552",2552,"test",NA,35,3,3,"WdShing","Wd Shng",0,0,0,"CBlock",1,7,392,1,3,1,3,"Detchd",1959,960,0
"2553",2553,"test",NA,0,3,3,"AsbShng","Plywood",0,0,0,"PConc",2,7,0,0,0,0,0,"NoGarage",1894,1152,0
"2554",2554,"test",NA,0,3,3,"Plywood","Plywood",2,0,0,"CBlock",2,7,0,0,0,0,0,"NoGarage",1894,1195,0
"2555",2555,"test",NA,84,3,3,"Wd Sdng","Wd Sdng",0,4,1,"BrkTil",1,7,216,1,3,1,3,"Detchd",1920,865,0
"2556",2556,"test",NA,196,3,3,"MetalSd","MetalSd",3,2,1,"CBlock",1,7,355,1,3,1,3,"Detchd",1959,768,0
"2557",2557,"test",NA,0,3,3,"WdShing","Plywood",0,0,0,"CBlock",1,7,528,2,3,1,3,"Detchd",1996,864,0
"2558",2558,"test",NA,240,3,3,"Wd Sdng","Plywood",0,0,0,"PConc",2,5,0,0,0,0,0,"NoGarage",1894,2592,0
"2559",2559,"test",NA,64,3,3,"Stucco","Plywood",3,0,0,"PConc",1,7,352,1,3,1,3,"Detchd",1973,1422,0
"2560",2560,"test",NA,168,3,3,"Wd Sdng","Wd Sdng",0,4,1,"BrkTil",2,7,240,1,3,1,3,"Detchd",1994,1298,0
"2561",2561,"test",NA,0,3,3,"Wd Sdng","Wd Sdng",3,4,1,"BrkTil",1,7,216,1,3,1,3,"Detchd",1930,1098,0
"2562",2562,"test",NA,0,3,3,"VinylSd","VinylSd",0,4,1,"BrkTil",1,7,228,1,3,1,3,"Detchd",1992,1436,0
"2563",2563,"test",NA,116,3,3,"Wd Sdng","Wd Sdng",3,4,1,"BrkTil",1,7,225,1,3,1,3,"Detchd",1926,1461,0
"2564",2564,"test",NA,60,3,3,"VinylSd","VinylSd",4,3,1,"BrkTil",2,7,264,2,3,1,3,"Detchd",1927,1718,1
"2565",2565,"test",NA,120,3,3,"Wd Sdng","Wd Sdng",0,4,1,"CBlock",1,6,400,2,3,3,3,"Attchd",1951,1226,1
"2566",2566,"test",NA,0,4,3,"AsbShng","CmentBd",0,3,1,"BrkTil",2,7,231,1,3,1,2,"Detchd",1930,1755,0
"2567",2567,"test",NA,0,3,3,"VinylSd","VinylSd",3,0,0,"CBlock",2,7,528,2,3,1,3,"Detchd",1966,1355,0
"2568",2568,"test",NA,584,2,3,"Wd Sdng","MetalSd",0,3,3,"CBlock",1,7,580,2,3,2,3,"Attchd",1960,1560,1
"2569",2569,"test",NA,216,3,3,"HdBoard","BrkFace",0,4,2,"PConc",2,7,552,2,3,2,3,"Attchd",1968,1488,0
"2570",2570,"test",NA,0,4,3,"MetalSd","MetalSd",3,3,1,"CBlock",1,7,462,2,3,1,3,"Detchd",1980,1045,0
"2571",2571,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"PConc",2,7,628,2,3,1,3,"Attchd",1996,1680,0
"2572",2572,"test",NA,0,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",1,7,509,2,3,1,3,"Attchd",1988,1020,0
"2573",2573,"test",NA,0,3,3,"Plywood","Plywood",2,3,2,"CBlock",2,7,625,2,3,3,3,"Attchd",1971,1696,0
"2574",2574,"test",NA,169,3,4,"WdShing","Plywood",0,4,1,"CBlock",2,7,691,2,4,3,4,"Attchd",1986,2726,1
"2575",2575,"test",NA,30,3,3,"Wd Sdng","Wd Sdng",3,0,0,"BrkTil",1,7,720,2,3,3,3,"Detchd",1965,1215,0
"2576",2576,"test",NA,0,4,4,"VinylSd","VinylSd",0,0,0,"BrkTil",2,7,0,0,0,0,0,"NoGarage",1894,1601,0
"2577",2577,"test",NA,212,3,3,"Wd Sdng","Plywood",3,0,0,"BrkTil",2,7,480,2,0,0,0,"Detchd",1894,1828,0
"2578",2578,"test",NA,96,3,3,"Stucco","Stucco",0,0,0,"BrkTil",1,7,100,1,2,1,2,"Detchd",1922,816,0
"2579",2579,"test",NA,0,3,3,"MetalSd","MetalSd",0,0,0,"BrkTil",1,2,256,1,2,1,3,"Detchd",1950,845,0
"2580",2580,"test",NA,133,4,3,"VinylSd","VinylSd",0,0,0,"CBlock",2,7,0,0,0,0,0,"NoGarage",1894,1991,0
"2581",2581,"test",NA,0,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",1,7,720,2,3,1,3,"Detchd",1985,1073,0
"2582",2582,"test",NA,42,3,4,"MetalSd","MetalSd",0,0,0,"BrkTil",1,7,216,1,1,1,3,"Detchd",1930,1001,0
"2583",2583,"test",NA,0,3,4,"CemntBd","CmentBd",0,4,1,"PConc",2,7,495,2,3,3,3,"Attchd",2006,1625,0
"2584",2584,"test",NA,222,3,3,"HdBoard","Wd Shng",3,1,1,"CBlock",2,7,486,2,3,2,3,"BuiltIn",1979,1299,0
"2585",2585,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,650,3,3,3,3,"Attchd",2002,1392,0
"2586",2586,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",1,7,576,2,3,2,3,"Attchd",2002,1409,1
"2587",2587,"test",NA,0,3,3,"HdBoard","HdBoard",0,3,1,"PConc",2,7,506,2,3,1,3,"Attchd",1991,1478,0
"2588",2588,"test",NA,0,3,3,"Plywood","Plywood",0,0,0,"CBlock",1,7,360,1,3,1,3,"Attchd",1975,918,0
"2589",2589,"test",NA,0,3,3,"Plywood","Plywood",0,1,1,"CBlock",1,7,528,2,3,1,3,"Attchd",1974,1026,0
"2590",2590,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,2,"BrkTil",2,7,512,2,3,3,3,"Attchd",1987,1501,0
"2591",2591,"test",NA,0,4,3,"HdBoard","HdBoard",4,4,1,"CBlock",2,7,461,2,3,2,3,"Attchd",1958,2279,1
"2592",2592,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,433,2,3,3,3,"Attchd",2007,1689,0
"2593",2593,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,502,2,3,2,3,"Attchd",2007,1564,0
"2594",2594,"test",NA,0,3,3,"Plywood","Plywood",0,0,0,"CBlock",2,7,528,2,3,1,3,"Attchd",1985,1240,0
"2595",2595,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,471,2,3,1,3,"Attchd",2001,1312,0
"2596",2596,"test",NA,0,3,4,"VinylSd","VinylSd",0,5,1,"PConc",2,7,692,3,3,3,3,"Attchd",2002,1922,0
"2597",2597,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,571,2,3,3,3,"Attchd",1996,1491,0
"2598",2598,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",3,7,452,2,3,3,3,"BuiltIn",2003,2486,1
"2599",2599,"test",NA,0,3,5,"MetalSd","MetalSd",0,4,1,"PConc",2,7,932,3,3,3,3,"Attchd",2006,1824,0
"2600",2600,"test",NA,0,3,3,"MetalSd","MetalSd",4,0,0,"CBlock",1,6,1041,4,3,2,3,"2Types",1953,2034,0
"2601",2601,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"PConc",0,7,460,2,3,3,3,"Attchd",1996,936,1
"2602",2602,"test",NA,0,3,3,"CemntBd","CmentBd",0,0,0,"CBlock",1,7,253,1,3,1,3,"Attchd",1972,1092,1
"2603",2603,"test",NA,0,3,3,"CemntBd","CmentBd",0,0,0,"CBlock",1,7,297,1,3,3,3,"BuiltIn",1970,992,0
"2604",2604,"test",NA,0,3,3,"CemntBd","CmentBd",0,0,0,"CBlock",1,7,0,0,0,0,0,"NoGarage",1894,1092,1
"2605",2605,"test",NA,0,3,3,"CemntBd","CmentBd",2,0,0,"CBlock",1,7,286,1,3,1,3,"Attchd",1976,1092,1
"2606",2606,"test",NA,0,3,3,"Plywood","Plywood",3,2,1,"PConc",1,7,678,2,3,3,3,"Attchd",1977,1008,0
"2607",2607,"test",NA,0,3,3,"HdBoard","Plywood",3,3,1,"PConc",2,7,528,2,3,3,3,"Attchd",1977,1356,0
"2608",2608,"test",NA,0,2,3,"Plywood","Plywood",4,3,2,"PConc",1,4,672,2,3,2,3,"Attchd",1977,1676,1
"2609",2609,"test",NA,0,3,3,"Plywood","Plywood",4,4,1,"PConc",1,7,531,2,3,3,3,"Attchd",1977,1432,1
"2610",2610,"test",NA,0,3,3,"Wd Sdng","HdBoard",2,0,0,"CBlock",1,7,0,0,0,0,0,"NoGarage",1894,796,0
"2611",2611,"test",NA,0,3,3,"Plywood","Plywood",0,0,0,"CBlock",1,7,444,1,2,1,3,"Attchd",1961,1608,0
"2612",2612,"test",NA,0,3,3,"Plywood","Plywood",3,0,0,"PConc",1,7,502,2,3,1,3,"Attchd",1976,1178,1
"2613",2613,"test",NA,0,3,3,"HdBoard","HdBoard",3,0,0,"CBlock",1,7,264,1,3,3,3,"Attchd",1983,816,0
"2614",2614,"test",NA,0,3,3,"Plywood","HdBoard",0,0,0,"CBlock",1,7,288,1,3,2,3,"Attchd",1984,887,0
"2615",2615,"test",NA,0,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",2,7,452,2,3,2,3,"Attchd",1954,1293,0
"2616",2616,"test",NA,0,4,3,"VinylSd","VinylSd",0,3,2,"CBlock",1,7,313,1,3,1,3,"Attchd",1956,1024,0
"2617",2617,"test",NA,0,3,3,"Wd Sdng","Wd Sdng",0,3,1,"CBlock",1,7,963,3,3,1,3,"Attchd",1957,1797,1
"2618",2618,"test",NA,0,3,3,"Wd Sdng","Wd Sdng",0,4,2,"CBlock",1,6,550,2,3,1,3,"Attchd",1957,1390,1
"2619",2619,"test",NA,0,4,3,"HdBoard","HdBoard",0,3,1,"CBlock",2,7,506,2,3,3,3,"Attchd",1969,1851,0
"2620",2620,"test",NA,0,3,3,"VinylSd","VinylSd",0,3,1,"PConc",2,7,400,2,3,3,3,"Attchd",1997,1525,1
"2621",2621,"test",NA,0,3,3,"HdBoard","HdBoard",0,3,1,"PConc",2,7,423,2,3,3,3,"Attchd",1995,1671,1
"2622",2622,"test",NA,0,3,3,"HdBoard","HdBoard",0,3,1,"PConc",2,7,443,2,3,3,3,"BuiltIn",1996,1776,1
"2623",2623,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,527,2,3,3,3,"Attchd",2005,2064,1
"2624",2624,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,773,3,3,3,3,"Attchd",2006,2212,1
"2625",2625,"test",NA,0,3,4,"CemntBd","CmentBd",0,0,0,"PConc",2,7,618,2,3,3,3,"Attchd",1994,2687,1
"2626",2626,"test",NA,0,3,3,"HdBoard","HdBoard",3,3,1,"PConc",2,7,402,2,3,3,3,"Attchd",1993,1169,0
"2627",2627,"test",NA,0,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",2,7,461,2,3,2,3,"Attchd",1987,1204,0
"2628",2628,"test",NA,0,5,4,"VinylSd","VinylSd",0,4,1,"PConc",3,7,670,3,3,3,3,"BuiltIn",2005,2798,1
"2629",2629,"test",NA,0,3,5,"CemntBd","CmentBd",0,5,1,"PConc",3,7,758,3,3,3,3,"BuiltIn",2006,3390,1
"2630",2630,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,675,3,3,3,3,"BuiltIn",2006,2473,1
"2631",2631,"test",NA,0,3,5,"VinylSd","VinylSd",0,4,1,"PConc",2,7,736,3,3,2,3,"Attchd",2006,2698,1
"2632",2632,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",3,7,660,3,3,3,3,"BuiltIn",2005,2795,1
"2633",2633,"test",NA,0,3,4,"MetalSd","MetalSd",0,4,1,"PConc",2,7,517,2,3,3,3,"Attchd",2005,1714,0
"2634",2634,"test",NA,0,3,5,"VinylSd","VinylSd",0,4,2,"PConc",2,7,722,3,3,1,3,"Attchd",2005,2000,1
"2635",2635,"test",NA,0,3,3,"HdBoard","HdBoard",0,3,1,"CBlock",1,7,582,2,3,2,3,"Attchd",1980,1102,0
"2636",2636,"test",NA,0,3,3,"Plywood","Plywood",4,3,1,"CBlock",2,7,482,2,3,2,3,"Attchd",1978,1857,1
"2637",2637,"test",NA,40,3,4,"VinylSd","Wd Shng",0,2,1,"CBlock",1,7,596,2,3,2,3,"Attchd",1976,1083,0
"2638",2638,"test",NA,0,3,4,"VinylSd","VinylSd",0,5,1,"PConc",2,7,541,2,3,3,3,"BuiltIn",2005,2318,1
"2639",2639,"test",NA,0,3,3,"Plywood","Plywood",0,3,1,"CBlock",3,7,485,2,3,2,3,"Attchd",1975,1875,0
"2640",2640,"test",NA,0,3,3,"HdBoard","Plywood",2,0,0,"CBlock",2,7,462,2,3,1,3,"Attchd",1974,1103,0
"2641",2641,"test",NA,0,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",1,7,576,2,3,1,3,"Detchd",1995,874,0
"2642",2642,"test",NA,0,3,4,"MetalSd","MetalSd",0,0,0,"PConc",2,7,543,2,3,3,3,"Attchd",2002,1419,0
"2643",2643,"test",NA,0,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",1,7,440,2,3,1,3,"Detchd",1973,1092,1
"2644",2644,"test",NA,0,3,3,"HdBoard","HdBoard",0,2,1,"CBlock",1,6,440,2,3,1,3,"Attchd",1973,1365,1
"2645",2645,"test",NA,0,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",1,7,264,1,3,1,3,"Detchd",1973,1030,1
"2646",2646,"test",NA,0,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",1,7,264,1,3,1,3,"Detchd",1972,948,1
"2647",2647,"test",NA,0,3,3,"HdBoard","HdBoard",4,0,0,"CBlock",1,7,264,1,3,1,3,"Detchd",1972,1092,1
"2648",2648,"test",NA,0,3,3,"Plywood","Plywood",0,1,1,"CBlock",2,7,440,2,3,2,3,"Attchd",1975,1069,0
"2649",2649,"test",NA,240,3,3,"MetalSd","MetalSd",0,3,1,"CBlock",1,7,300,1,3,2,3,"Attchd",1974,1387,0
"2650",2650,"test",NA,0,3,3,"Plywood","Brk Cmn",0,0,0,"CBlock",2,7,319,1,3,1,3,"Attchd",1976,1055,0
"2651",2651,"test",NA,0,3,3,"Plywood","Brk Cmn",0,3,1,"CBlock",2,7,460,2,3,2,3,"Attchd",1976,1456,1
"2652",2652,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,831,3,3,2,3,"Attchd",2006,2589,1
"2653",2653,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,880,3,3,3,3,"Attchd",2004,1618,0
"2654",2654,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,874,3,3,2,3,"Attchd",2006,1740,0
"2655",2655,"test",NA,0,3,5,"VinylSd","VinylSd",0,4,1,"PConc",2,7,1085,3,3,3,3,"Attchd",2005,1868,0
"2656",2656,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,670,3,3,3,3,"BuiltIn",2005,2206,1
"2657",2657,"test",NA,0,3,5,"MetalSd","MetalSd",0,4,1,"PConc",2,7,521,2,3,2,3,"Attchd",2005,2091,1
"2658",2658,"test",NA,0,3,4,"CemntBd","CmentBd",0,4,1,"PConc",2,7,575,2,3,3,3,"Attchd",2005,2253,1
"2659",2659,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,672,3,3,3,3,"BuiltIn",2006,2389,1
"2660",2660,"test",NA,0,3,4,"MetalSd","MetalSd",0,4,1,"PConc",2,7,784,3,3,3,3,"BuiltIn",2005,2358,1
"2661",2661,"test",NA,0,3,5,"VinylSd","VinylSd",0,4,1,"PConc",2,7,925,3,3,2,3,"Attchd",2005,1792,0
"2662",2662,"test",NA,0,3,5,"MetalSd","MetalSd",0,4,1,"PConc",2,7,816,3,3,3,3,"Attchd",2004,1780,0
"2663",2663,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,746,3,3,2,3,"BuiltIn",2004,1914,1
"2664",2664,"test",NA,0,3,5,"MetalSd","MetalSd",0,4,1,"PConc",2,7,556,2,3,2,3,"Attchd",2005,1565,0
"2665",2665,"test",NA,0,3,4,"MetalSd","MetalSd",0,4,1,"PConc",2,7,899,3,3,3,3,"Attchd",2006,1686,0
"2666",2666,"test",NA,0,3,5,"MetalSd","MetalSd",0,4,1,"PConc",2,7,575,2,3,2,3,"Attchd",2006,1666,0
"2667",2667,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,390,2,3,3,3,"Attchd",2005,1456,1
"2668",2668,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,440,2,3,3,3,"Attchd",2006,1492,1
"2669",2669,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,427,2,3,3,3,"Attchd",2006,1326,0
"2670",2670,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,632,3,3,3,3,"BuiltIn",2004,2373,1
"2671",2671,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,440,2,3,3,3,"Attchd",2006,1492,1
"2672",2672,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,437,2,3,3,3,"Attchd",2006,1364,0
"2673",2673,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,398,2,3,3,3,"Attchd",2002,1511,0
"2674",2674,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,388,2,3,3,3,"Attchd",2004,1548,0
"2675",2675,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,440,2,3,3,3,"Attchd",2005,1142,0
"2676",2676,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,433,2,3,3,3,"Attchd",2004,1598,1
"2677",2677,"test",NA,0,3,3,"VinylSd","VinylSd",0,3,1,"PConc",2,7,431,2,3,3,3,"Attchd",2000,1889,1
"2678",2678,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",3,7,617,3,3,2,3,"Attchd",2006,2322,1
"2679",2679,"test",NA,0,3,4,"VinylSd","VinylSd",0,5,1,"PConc",2,7,885,3,3,3,3,"Attchd",1998,1976,1
"2680",2680,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,768,3,3,2,3,"BuiltIn",2000,2234,1
"2681",2681,"test",NA,0,3,4,"VinylSd","VinylSd",0,3,1,"PConc",2,7,774,3,3,2,3,"Attchd",2000,2855,1
"2682",2682,"test",NA,168,3,4,"VinylSd","VinylSd",0,5,1,"PConc",2,7,725,3,3,2,3,"Attchd",1995,2726,1
"2683",2683,"test",NA,0,4,4,"MetalSd","MetalSd",0,3,1,"PConc",3,7,959,3,3,2,3,"Attchd",1993,3500,1
"2684",2684,"test",NA,0,3,4,"VinylSd","VinylSd",4,3,1,"PConc",2,7,803,3,3,3,3,"Attchd",1994,2494,1
"2685",2685,"test",NA,0,3,4,"HdBoard","ImStucc",0,3,1,"PConc",2,7,704,3,3,3,3,"Attchd",1993,2799,1
"2686",2686,"test",NA,0,3,4,"CemntBd","CmentBd",0,4,1,"PConc",2,7,760,2,3,3,3,"BuiltIn",2005,1964,1
"2687",2687,"test",NA,200,3,4,"VinylSd","VinylSd",0,4,1,"PConc",2,7,928,3,3,2,3,"Attchd",2006,1670,1
"2688",2688,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,510,2,3,3,3,"Attchd",2006,1504,0
"2689",2689,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,584,2,3,2,3,"Attchd",2006,1278,0
"2690",2690,"test",NA,0,3,4,"VinylSd","VinylSd",0,4,1,"PConc",3,7,792,3,3,2,3,"Attchd",2006,2640,1
"2691",2691,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,615,2,3,2,3,"Attchd",2005,1716,1
"2692",2692,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"PConc",1,7,0,0,0,0,0,"NoGarage",1894,1142,1
"2693",2693,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,612,2,3,2,3,"Attchd",2005,1400,0
"2694",2694,"test",NA,0,3,3,"VinylSd","VinylSd",0,0,0,"PConc",1,7,0,0,0,0,0,"NoGarage",1894,1131,1
"2695",2695,"test",NA,0,3,4,"VinylSd","VinylSd",0,0,0,"PConc",2,7,462,2,3,3,3,"Attchd",2005,1686,1
